I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;End_Account_Balance;End_Account_Equity;Total P&L;NoTrades;NoWinTrades;MaxDrawdown;TotalTradeProfit
20200505;5;20.0000;LowOrHighOfLast2Candles;20;1.0000;0.000300;0.500000;3.500000;120;0.001000;7;20;1;10222.17292000;10222.17292000;0.00000000;26;10;180.3748;222.1729
20200505;5;20.0000;LowOrHighOfLast2Candles;30;1.0000;0.000300;0.500000;3.500000;120;0.001000;7;20;1;10286.65276000;10286.65276000;0.00000000;25;10;100.6168;286.6528
20200505;5;20.0000;LowOrHighOfLast2Candles;40;1.0000;0.000300;0.500000;3.500000;120;0.001000;7;20;1;10095.91532000;10095.91532000;0.00000000;22;7;119.5400;95.9153
20200505;5;20.0000;LowOrHighOfLast2Candles;50;1.0000;0.000300;0.500000;3.500000;120;0.001000;7;20;1;9944.64264000;9944.64264000;0.00000000;21;5;178.5500;-55.3574
20200505;5;20.0000;LowOrHighOfLast2Candles;60;1.0000;0.000300;0.500000;3.500000;120;0.001000;7;20;1;9846.17080000;9846.17080000;0.00000000;19;3;239.1300;-153.8292
20200505;5;20.0000;LowOrHighOfLast2Candles;70;1.0000;0.000300;0.500000;3.500000;120;0.001000;7;20;1;9877.09896000;9877.09896000;0.00000000;18;3;220.0700;-122.9010
20200505;5;20.0000;LowOrHighOfLast2Candles;80;1.0000;0.000300;0.500000;3.500000;120;0.001000;7;20;1;9960.21000000;9960.21000000;0.00000000;16;3;222.2700;-39.7900
20200505;5;20.0000;LowOrHighOfLast2Candles;90;1.0000;0.000300;0.500000;3.500000;120;0.001000;7;20;1;9894.00000000;9894.00000000;0.00000000;15;2;217.0800;-106.0000
20200505;5;20.0000;LowOrHighOfLast2Candles;-90;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10118.68392000;10118.68392000;0.00000000;14;7;97.0352;118.6839
20200505;5;20.0000;LowOrHighOfLast2Candles;-80;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10102.21376000;10102.21376000;0.00000000;16;7;95.9371;102.2138
20200505;5;20.0000;LowOrHighOfLast2Candles;-70;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10105.03628000;10105.03628000;0.00000000;16;7;99.0352;105.0363
20200505;5;20.0000;LowOrHighOfLast2Candles;-60;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10045.10476000;10045.10476000;0.00000000;21;7;161.1458;45.1048
20200505;5;20.0000;LowOrHighOfLast2Candles;-50;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10048.34812000;10048.34812000;0.00000000;21;7;157.8978;48.3481
20200505;5;20.0000;LowOrHighOfLast2Candles;-40;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10068.52764000;10068.52764000;0.00000000;22;7;181.5820;68.5276
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10029.69216000;10029.69216000;0.00000000;23;7;176.5941;29.6922
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10020.18884000;10020.18884000;0.00000000;24;7;197.4112;20.1888
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10196.90892000;10196.90892000;0.00000000;26;10;158.1806;196.9089
20200505;5;20.0000;LowOrHighOfLast2Candles;0;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10177.75272000;10177.75272000;0.00000000;30;9;196.1066;177.7527
20200505;5;20.0000;LowOrHighOfLast2Candles;10;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10350.73448000;10350.73448000;0.00000000;28;11;177.1827;350.7345
20200505;5;20.0000;LowOrHighOfLast2Candles;20;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10287.59556000;10287.59556000;0.00000000;26;10;180.3748;287.5956
20200505;5;20.0000;LowOrHighOfLast2Candles;30;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10254.41276000;10254.41276000;0.00000000;25;9;178.9868;254.4128
20200505;5;20.0000;LowOrHighOfLast2Candles;40;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;10040.33532000;10040.33532000;0.00000000;22;6;159.5889;40.3353
20200505;5;20.0000;LowOrHighOfLast2Candles;50;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;9885.23624000;9885.23624000;0.00000000;20;4;178.5500;-114.7638
20200505;5;20.0000;LowOrHighOfLast2Candles;60;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;9865.34080000;9865.34080000;0.00000000;19;3;239.1300;-134.6592
20200505;5;20.0000;LowOrHighOfLast2Candles;70;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;9896.04896000;9896.04896000;0.00000000;18;3;220.0700;-103.9510
20200505;5;20.0000;LowOrHighOfLast2Candles;80;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;9989.16000000;9989.16000000;0.00000000;16;3;222.2700;-10.8400
20200505;5;20.0000;LowOrHighOfLast2Candles;90;1.0000;0.000300;0.500000;4.000000;120;0.001000;7;20;1;9913.80000000;9913.80000000;0.00000000;15;2;217.0800;-86.2000
20200505;5;20.0000;LowOrHighOfLast2Candles;-90;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;10084.15056000;10084.15056000;0.00000000;21;16;26.3081;84.1506
20200505;5;20.0000;LowOrHighOfLast2Candles;-80;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;10056.59764000;10056.59764000;0.00000000;22;15;40.5723;56.5976
20200505;5;20.0000;LowOrHighOfLast2Candles;-70;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;10070.27428000;10070.27428000;0.00000000;23;16;37.6902;70.2743
20200505;5;20.0000;LowOrHighOfLast2Candles;-60;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;10082.89604000;10082.89604000;0.00000000;28;20;50.5502;82.8960
20200505;5;20.0000;LowOrHighOfLast2Candles;-50;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;10091.37796000;10091.37796000;0.00000000;29;21;47.5602;91.3780
20200505;5;20.0000;LowOrHighOfLast2Candles;-40;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;10106.32304000;10106.32304000;0.00000000;31;23;58.2300;106.3230
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;10080.37992000;10080.37992000;0.00000000;34;24;58.0300;80.3799
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;10050.31992000;10050.31992000;0.00000000;35;23;76.8500;50.3199
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;10027.80808000;10027.80808000;0.00000000;38;24;100.8200;27.8081
20200505;5;20.0000;LowOrHighOfLast2Candles;0;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;10007.13000000;10007.13000000;0.00000000;39;24;140.5300;7.1300
20200505;5;20.0000;LowOrHighOfLast2Candles;10;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;9970.05000000;9970.05000000;0.00000000;37;22;138.5100;-29.9500
20200505;5;20.0000;LowOrHighOfLast2Candles;20;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;9945.09000000;9945.09000000;0.00000000;34;19;123.9900;-54.9100
20200505;5;20.0000;LowOrHighOfLast2Candles;30;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;9896.52000000;9896.52000000;0.00000000;32;16;176.5600;-103.4800
20200505;5;20.0000;LowOrHighOfLast2Candles;40;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;9881.86000000;9881.86000000;0.00000000;28;13;167.6700;-118.1400
20200505;5;20.0000;LowOrHighOfLast2Candles;50;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;9797.89000000;9797.89000000;0.00000000;24;8;213.7000;-202.1100
20200505;5;20.0000;LowOrHighOfLast2Candles;60;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;9835.38000000;9835.38000000;0.00000000;22;8;196.5100;-164.6200
20200505;5;20.0000;LowOrHighOfLast2Candles;70;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;9864.93000000;9864.93000000;0.00000000;21;8;171.3600;-135.0700
20200505;5;20.0000;LowOrHighOfLast2Candles;80;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;9782.82000000;9782.82000000;0.00000000;18;4;254.6400;-217.1800
20200505;5;20.0000;LowOrHighOfLast2Candles;90;1.0000;0.000300;0.500000;0.500000;180;0.001000;7;20;1;9755.91000000;9755.91000000;0.00000000;16;2;244.0900;-244.0900
20200505;5;20.0000;LowOrHighOfLast2Candles;-90;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;10150.30436000;10150.30436000;0.00000000;18;13;19.2000;150.3044
20200505;5;20.0000;LowOrHighOfLast2Candles;-80;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;10115.29104000;10115.29104000;0.00000000;19;12;20.1300;115.2910
20200505;5;20.0000;LowOrHighOfLast2Candles;-70;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;10114.32372000;10114.32372000;0.00000000;19;12;20.0200;114.3237
20200505;5;20.0000;LowOrHighOfLast2Candles;-60;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;10133.87544000;10133.87544000;0.00000000;26;15;36.9342;133.8754
20200505;5;20.0000;LowOrHighOfLast2Candles;-50;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;10155.07272000;10155.07272000;0.00000000;27;16;34.7842;155.0727
20200505;5;20.0000;LowOrHighOfLast2Candles;-40;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;10134.69872000;10134.69872000;0.00000000;29;16;61.5900;134.6987
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;10083.04420000;10083.04420000;0.00000000;30;16;71.3300;83.0442
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;10105.32292000;10105.32292000;0.00000000;31;17;76.8500;105.3229
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;10093.17968000;10093.17968000;0.00000000;36;19;91.0200;93.1797
20200505;5;20.0000;LowOrHighOfLast2Candles;0;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;9987.59072000;9987.59072000;0.00000000;37;17;145.4400;-12.4093
20200505;5;20.0000;LowOrHighOfLast2Candles;10;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;9939.03048000;9939.03048000;0.00000000;35;15;164.9021;-60.9695
20200505;5;20.0000;LowOrHighOfLast2Candles;20;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;9968.89168000;9968.89168000;0.00000000;33;15;134.6500;-31.1083
20200505;5;20.0000;LowOrHighOfLast2Candles;30;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;10039.01000000;10039.01000000;0.00000000;32;16;132.0700;39.0100
20200505;5;20.0000;LowOrHighOfLast2Candles;40;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;9952.45000000;9952.45000000;0.00000000;28;12;161.6200;-47.5500
20200505;5;20.0000;LowOrHighOfLast2Candles;50;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;9823.84000000;9823.84000000;0.00000000;24;7;228.1600;-176.1600
20200505;5;20.0000;LowOrHighOfLast2Candles;60;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;9828.15000000;9828.15000000;0.00000000;22;6;215.9900;-171.8500
20200505;5;20.0000;LowOrHighOfLast2Candles;70;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;9899.22000000;9899.22000000;0.00000000;21;7;161.2500;-100.7800
20200505;5;20.0000;LowOrHighOfLast2Candles;80;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;9821.61000000;9821.61000000;0.00000000;18;4;242.4000;-178.3900
20200505;5;20.0000;LowOrHighOfLast2Candles;90;1.0000;0.000300;0.500000;1.000000;180;0.001000;7;20;1;9775.51000000;9775.51000000;0.00000000;16;2;237.3200;-224.4900
20200505;5;20.0000;LowOrHighOfLast2Candles;-90;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10082.20884000;10082.20884000;0.00000000;18;10;62.5731;82.2088
20200505;5;20.0000;LowOrHighOfLast2Candles;-80;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10042.16280000;10042.16280000;0.00000000;19;9;61.7291;42.1628
20200505;5;20.0000;LowOrHighOfLast2Candles;-70;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10110.72836000;10110.72836000;0.00000000;19;10;38.3104;110.7284
20200505;5;20.0000;LowOrHighOfLast2Candles;-60;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10112.39048000;10112.39048000;0.00000000;23;11;64.2664;112.3905
20200505;5;20.0000;LowOrHighOfLast2Candles;-50;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10163.09024000;10163.09024000;0.00000000;23;12;34.2300;163.0902
20200505;5;20.0000;LowOrHighOfLast2Candles;-40;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10156.26728000;10156.26728000;0.00000000;24;12;42.9500;156.2673
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10092.27192000;10092.27192000;0.00000000;26;12;57.0283;92.2719
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10131.09544000;10131.09544000;0.00000000;29;14;79.8700;131.0954
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10216.18996000;10216.18996000;0.00000000;33;18;62.0400;216.1900
20200505;5;20.0000;LowOrHighOfLast2Candles;0;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10012.80104000;10012.80104000;0.00000000;34;13;131.4529;12.8010
20200505;5;20.0000;LowOrHighOfLast2Candles;10;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10080.44892000;10080.44892000;0.00000000;32;14;126.4200;80.4489
20200505;5;20.0000;LowOrHighOfLast2Candles;20;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10049.55968000;10049.55968000;0.00000000;33;14;135.1183;49.5597
20200505;5;20.0000;LowOrHighOfLast2Candles;30;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;10040.89616000;10040.89616000;0.00000000;31;13;145.9000;40.8962
20200505;5;20.0000;LowOrHighOfLast2Candles;40;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;9969.42808000;9969.42808000;0.00000000;27;10;183.1700;-30.5719
20200505;5;20.0000;LowOrHighOfLast2Candles;50;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;9880.98000000;9880.98000000;0.00000000;24;7;218.6400;-119.0200
20200505;5;20.0000;LowOrHighOfLast2Candles;60;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;9819.71000000;9819.71000000;0.00000000;22;5;259.3500;-180.2900
20200505;5;20.0000;LowOrHighOfLast2Candles;70;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;9912.04000000;9912.04000000;0.00000000;21;6;185.0900;-87.9600
20200505;5;20.0000;LowOrHighOfLast2Candles;80;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;9859.93000000;9859.93000000;0.00000000;18;4;242.4000;-140.0700
20200505;5;20.0000;LowOrHighOfLast2Candles;90;1.0000;0.000300;0.500000;1.500000;180;0.001000;7;20;1;9794.96000000;9794.96000000;0.00000000;16;2;237.3200;-205.0400
20200505;5;20.0000;LowOrHighOfLast2Candles;-90;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10069.69400000;10069.69400000;0.00000000;18;9;115.2031;69.6940
20200505;5;20.0000;LowOrHighOfLast2Candles;-80;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10041.73272000;10041.73272000;0.00000000;19;8;115.1291;41.7327
20200505;5;20.0000;LowOrHighOfLast2Candles;-70;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10040.33012000;10040.33012000;0.00000000;19;8;117.5912;40.3301
20200505;5;20.0000;LowOrHighOfLast2Candles;-60;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10058.68496000;10058.68496000;0.00000000;23;9;140.6572;58.6850
20200505;5;20.0000;LowOrHighOfLast2Candles;-50;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10122.49744000;10122.49744000;0.00000000;23;10;73.4593;122.4974
20200505;5;20.0000;LowOrHighOfLast2Candles;-40;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10134.99544000;10134.99544000;0.00000000;24;10;96.5774;134.9954
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10149.15696000;10149.15696000;0.00000000;25;11;80.2685;149.1570
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10133.09860000;10133.09860000;0.00000000;27;11;69.8800;133.0986
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10134.91916000;10134.91916000;0.00000000;30;13;71.4200;134.9192
20200505;5;20.0000;LowOrHighOfLast2Candles;0;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10194.69480000;10194.69480000;0.00000000;32;14;91.2000;194.6948
20200505;5;20.0000;LowOrHighOfLast2Candles;10;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10130.40800000;10130.40800000;0.00000000;31;13;111.8770;130.4080
20200505;5;20.0000;LowOrHighOfLast2Candles;20;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10157.83108000;10157.83108000;0.00000000;29;13;92.1200;157.8311
20200505;5;20.0000;LowOrHighOfLast2Candles;30;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;10132.37048000;10132.37048000;0.00000000;29;12;116.5700;132.3705
20200505;5;20.0000;LowOrHighOfLast2Candles;40;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;9996.77704000;9996.77704000;0.00000000;27;9;163.4000;-3.2230
20200505;5;20.0000;LowOrHighOfLast2Candles;50;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;9877.98264000;9877.98264000;0.00000000;24;6;215.3174;-122.0174
20200505;5;20.0000;LowOrHighOfLast2Candles;60;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;9858.81000000;9858.81000000;0.00000000;22;5;259.3500;-141.1900
20200505;5;20.0000;LowOrHighOfLast2Candles;70;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;9889.63000000;9889.63000000;0.00000000;21;5;240.0900;-110.3700
20200505;5;20.0000;LowOrHighOfLast2Candles;80;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;9833.20000000;9833.20000000;0.00000000;18;3;242.4000;-166.8000
20200505;5;20.0000;LowOrHighOfLast2Candles;90;1.0000;0.000300;0.500000;2.000000;180;0.001000;7;20;1;9814.76000000;9814.76000000;0.00000000;16;2;237.3200;-185.2400
20200505;5;20.0000;LowOrHighOfLast2Candles;-90;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10048.92936000;10048.92936000;0.00000000;17;8;135.0695;48.9294
20200505;5;20.0000;LowOrHighOfLast2Candles;-80;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;9994.89712000;9994.89712000;0.00000000;18;7;134.2256;-5.1029
20200505;5;20.0000;LowOrHighOfLast2Candles;-70;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10050.71636000;10050.71636000;0.00000000;19;8;117.5912;50.7164
20200505;5;20.0000;LowOrHighOfLast2Candles;-60;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10030.14848000;10030.14848000;0.00000000;23;8;160.6572;30.1485
20200505;5;20.0000;LowOrHighOfLast2Candles;-50;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10055.02280000;10055.02280000;0.00000000;23;8;157.3193;55.0228
20200505;5;20.0000;LowOrHighOfLast2Candles;-40;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10116.71264000;10116.71264000;0.00000000;24;9;161.6174;116.7126
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10075.19688000;10075.19688000;0.00000000;25;9;156.4035;75.1969
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10074.03948000;10074.03948000;0.00000000;27;9;177.1546;74.0395
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10160.74916000;10160.74916000;0.00000000;30;12;101.3406;160.7492
20200505;5;20.0000;LowOrHighOfLast2Candles;0;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10130.17296000;10130.17296000;0.00000000;32;11;121.4366;130.1730
20200505;5;20.0000;LowOrHighOfLast2Candles;10;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10188.45168000;10188.45168000;0.00000000;30;12;80.9700;188.4517
20200505;5;20.0000;LowOrHighOfLast2Candles;20;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10281.10924000;10281.10924000;0.00000000;28;13;82.2200;281.1092
20200505;5;20.0000;LowOrHighOfLast2Candles;30;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10218.89364000;10218.89364000;0.00000000;28;12;87.9968;218.8936
20200505;5;20.0000;LowOrHighOfLast2Candles;40;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;10037.68620000;10037.68620000;0.00000000;25;8;144.6889;37.6862
20200505;5;20.0000;LowOrHighOfLast2Candles;50;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;9925.64264000;9925.64264000;0.00000000;24;6;199.3200;-74.3574
20200505;5;20.0000;LowOrHighOfLast2Candles;60;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;9897.71080000;9897.71080000;0.00000000;22;5;259.3500;-102.2892
20200505;5;20.0000;LowOrHighOfLast2Candles;70;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;9928.63000000;9928.63000000;0.00000000;21;5;240.0900;-71.3700
20200505;5;20.0000;LowOrHighOfLast2Candles;80;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;9862.15000000;9862.15000000;0.00000000;18;3;242.4000;-137.8500
20200505;5;20.0000;LowOrHighOfLast2Candles;90;1.0000;0.000300;0.500000;2.500000;180;0.001000;7;20;1;9834.36000000;9834.36000000;0.00000000;16;2;237.3200;-165.6400
20200505;5;20.0000;LowOrHighOfLast2Candles;-90;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10084.18936000;10084.18936000;0.00000000;17;8;135.0695;84.1894
20200505;5;20.0000;LowOrHighOfLast2Candles;-80;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10021.81712000;10021.81712000;0.00000000;18;7;134.2256;21.8171
20200505;5;20.0000;LowOrHighOfLast2Candles;-70;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10026.64692000;10026.64692000;0.00000000;18;7;137.4637;26.6469
20200505;5;20.0000;LowOrHighOfLast2Candles;-60;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10004.27388000;10004.27388000;0.00000000;21;7;161.1458;4.2739
20200505;5;20.0000;LowOrHighOfLast2Candles;-50;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10070.86992000;10070.86992000;0.00000000;22;8;138.3193;70.8699
20200505;5;20.0000;LowOrHighOfLast2Candles;-40;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10093.06160000;10093.06160000;0.00000000;23;8;161.6174;93.0616
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10060.56768000;10060.56768000;0.00000000;25;8;174.9935;60.5677
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10120.39212000;10120.39212000;0.00000000;27;9;177.1546;120.3921
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10162.64452000;10162.64452000;0.00000000;30;11;177.7806;162.6445
20200505;5;20.0000;LowOrHighOfLast2Candles;0;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10136.43384000;10136.43384000;0.00000000;32;10;196.8366;136.4338
20200505;5;20.0000;LowOrHighOfLast2Candles;10;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10175.82168000;10175.82168000;0.00000000;30;11;123.4470;175.8217
20200505;5;20.0000;LowOrHighOfLast2Candles;20;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10288.30292000;10288.30292000;0.00000000;28;12;78.9800;288.3029
20200505;5;20.0000;LowOrHighOfLast2Candles;30;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10258.29276000;10258.29276000;0.00000000;27;11;77.4600;258.2928
20200505;5;20.0000;LowOrHighOfLast2Candles;40;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;10065.22620000;10065.22620000;0.00000000;25;8;138.9000;65.2262
20200505;5;20.0000;LowOrHighOfLast2Candles;50;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;9973.52264000;9973.52264000;0.00000000;24;6;189.8000;-26.4774
20200505;5;20.0000;LowOrHighOfLast2Candles;60;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;9852.18080000;9852.18080000;0.00000000;22;4;259.3500;-147.8192
20200505;5;20.0000;LowOrHighOfLast2Candles;70;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;9967.55000000;9967.55000000;0.00000000;21;5;240.0900;-32.4500
20200505;5;20.0000;LowOrHighOfLast2Candles;80;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;9890.97000000;9890.97000000;0.00000000;18;3;242.4000;-109.0300
20200505;5;20.0000;LowOrHighOfLast2Candles;90;1.0000;0.000300;0.500000;3.000000;180;0.001000;7;20;1;9854.16000000;9854.16000000;0.00000000;16;2;237.3200;-145.8400
20200505;5;20.0000;LowOrHighOfLast2Candles;-90;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10103.38752000;10103.38752000;0.00000000;18;8;135.0695;103.3875
20200505;5;20.0000;LowOrHighOfLast2Candles;-80;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10036.90528000;10036.90528000;0.00000000;18;7;134.2256;36.9053
